user_id,fecha_evento,tipo_evento,dispositivo
184,2023-03-25,compra,Android
184,2024-06-22,compra,iOS
184,2023-10-10,compra,Web
184,2024-02-02,compra,iOS
184,2023-08-27,login,Web
185,2023-06-08,login,Web
185,2023-12-01,login,iOS
185,2023-01-27,compra,Web
185,2024-02-12,login,Android
185,2024-03-31,login,Android
185,2024-03-11,compra,Web
185,2023-08-14,login,Web
185,2024-02-01,login,iOS
186,2024-05-14,login,iOS
186,2023-02-01,login,iOS
186,2023-08-20,login,Web
186,2023-10-14,compra,iOS
186,2024-01-23,compra,iOS
186,2023-07-19,compra,Web
186,2023-11-10,login,Android
186,2023-10-16,compra,Web
187,2023-10-29,login,Android
187,2023-11-20,login,iOS
187,2023-06-08,compra,Web
188,2023-02-08,compra,iOS
188,2024-01-03,login,Android
188,2023-09-07,compra,iOS
188,2024-03-08,cancelacion,Web
188,2023-10-24,login,Web
189,2023-07-14,login,Web
189,2023-06-26,login,iOS
189,2024-01-30,login,Android
189,2023-09-07,login,Android
190,2023-10-09,login,iOS
190,2024-06-27,compra,Web
190,2023-08-28,compra,iOS
190,2024-07-24,login,Web
190,2023-03-14,login,iOS
190,2023-03-08,compra,iOS
191,2023-03-03,login,Web
191,2024-05-11,login,Android
191,2023-03-20,login,Web
191,2023-08-09,compra,Web
191,2023-09-15,login,iOS
192,2023-07-20,compra,Android
192,2023-02-21,compra,Web
193,2023-04-10,login,Web
193,2024-04-27,login,iOS
193,2023-12-09,login,Android
193,2023-10-09,login,iOS
193,2023-04-01,login,iOS
194,2024-06-17,login,iOS
194,2024-05-14,compra,Android
194,2024-06-10,login,iOS
194,2023-03-08,login,iOS
195,2024-05-08,login,iOS
195,2023-03-23,login,Web
195,2023-12-03,login,Android
196,2023-08-13,compra,Web
196,2023-05-21,cancelacion,iOS
197,2023-10-20,compra,iOS
197,2024-06-18,login,Android
197,2023-04-02,login,Web
197,2024-07-01,login,Web
197,2024-05-10,login,iOS
197,2023-12-12,cancelacion,Web
197,2024-06-22,login,Android
198,2023-03-04,login,iOS
198,2023-01-09,login,Android
198,2024-05-12,login,Android
199,2023-08-06,login,Android
199,2023-11-02,login,iOS
199,2023-04-15,compra,Android
200,2023-10-10,cancelacion,Android
201,2024-07-06,login,Android
201,2024-07-10,compra,Web
201,2023-03-21,login,Web
202,2023-03-17,compra,iOS
202,2023-03-10,compra,Web
202,2023-03-05,login,iOS
202,2023-06-18,login,iOS
202,2023-03-27,login,iOS
203,2024-01-21,login,Android
203,2023-03-11,compra,Web
203,2023-07-15,compra,iOS
203,2024-07-10,compra,iOS
203,2023-05-04,login,Android
203,2024-06-16,login,Web
203,2023-09-25,login,Web
203,2023-11-18,compra,Web
203,2023-12-12,compra,Android
203,2024-06-27,login,Android
204,2024-04-30,login,iOS
204,2024-04-15,login,iOS
204,2024-01-20,cancelacion,Android
204,2023-10-15,compra,Web
204,2023-12-31,login,Web
204,2023-04-18,login,Android
204,2023-11-17,login,Web
204,2024-06-24,compra,iOS
204,2023-07-25,login,Android
204,2024-07-28,login,iOS
205,2024-07-05,login,Android
205,2023-08-13,login,Android
205,2023-10-30,login,iOS
205,2024-05-14,login,Android
206,2024-07-02,cancelacion,iOS
206,2023-12-24,compra,Android
206,2023-10-04,login,Web
206,2023-02-12,login,Android
206,2024-02-26,login,Android
206,2023-07-06,compra,Web
207,2023-11-19,login,Web
207,2023-07-19,login,Web
208,2024-06-25,login,Android
208,2023-08-24,compra,Web
208,2023-03-12,cancelacion,Web
208,2023-11-05,compra,iOS
208,2024-02-26,login,iOS
208,2024-02-25,compra,Android
208,2023-11-18,compra,Web
208,2023-10-21,login,Android
209,2024-06-11,login,iOS
209,2023-04-29,login,Android
209,2023-11-16,login,iOS
209,2023-02-24,login,Android
209,2024-04-27,compra,Web
209,2024-04-04,login,iOS
210,2023-03-09,compra,iOS
210,2023-10-15,compra,Web
210,2024-08-04,login,Web
210,2023-11-14,compra,Android
210,2023-04-07,login,Android
211,2024-02-19,compra,Android
211,2024-02-25,login,iOS
211,2023-06-24,login,Android
211,2024-02-27,login,Android
211,2024-01-03,compra,Android
211,2024-07-16,compra,Web
212,2024-05-04,login,Web
212,2023-12-20,compra,iOS
212,2024-03-11,compra,Android
212,2023-02-08,login,Android
212,2024-08-03,login,iOS
213,2023-04-07,compra,iOS
214,2023-08-02,login,iOS
214,2024-04-24,compra,Web
214,2024-03-05,compra,Web
215,2023-12-26,login,iOS
215,2024-03-19,login,Web
215,2023-01-14,login,Android
215,2023-09-02,login,Web
215,2023-05-02,login,Web
215,2024-06-26,login,iOS
216,2023-03-04,compra,Android
216,2024-07-22,login,Web
216,2023-01-06,login,Web
216,2023-10-07,login,Android
216,2024-08-18,compra,iOS
216,2024-07-03,login,Web
216,2023-06-27,compra,iOS
216,2024-04-02,login,iOS
217,2023-01-20,cancelacion,Web
217,2023-01-15,login,Web
217,2024-02-01,login,Android
217,2024-02-01,cancelacion,Web
217,2023-08-05,cancelacion,iOS
218,2023-11-26,login,iOS
218,2023-06-16,login,Web
218,2023-05-25,login,iOS
218,2023-07-19,compra,iOS
218,2023-09-03,login,iOS
218,2023-03-13,login,Android
219,2023-02-04,login,Android
219,2023-01-24,compra,iOS
219,2024-07-28,compra,Web
219,2024-04-16,compra,Android
219,2023-07-01,login,Web
220,2023-09-27,login,Web
220,2024-04-05,login,iOS
220,2023-06-12,login,Android
220,2024-08-22,login,iOS
220,2024-03-27,compra,iOS
220,2024-04-06,login,iOS
221,2024-01-21,login,Android
221,2024-04-06,login,iOS
221,2024-05-07,compra,iOS
221,2023-06-06,login,iOS
221,2023-06-01,compra,Android
221,2024-03-12,login,Web
221,2023-01-07,compra,Android
222,2023-07-05,login,iOS
222,2023-05-02,login,iOS
222,2023-04-23,login,iOS
222,2023-07-07,compra,Android
222,2023-01-08,login,Web
223,2024-03-02,compra,iOS
223,2023-08-29,compra,Android
223,2023-12-21,login,iOS
223,2023-04-26,login,Android
223,2023-01-09,login,Android
223,2024-03-14,login,Web
223,2023-08-09,login,Android
223,2024-05-20,compra,Android
224,2024-06-02,compra,iOS
224,2024-04-01,compra,iOS
224,2024-05-25,compra,iOS
224,2023-04-30,login,Web
225,2024-07-29,login,Android
225,2023-02-23,login,Web
225,2023-07-21,login,iOS
225,2023-05-16,login,iOS
225,2023-05-21,login,Web
226,2024-02-09,login,Web
226,2023-12-20,login,Android
226,2023-07-01,compra,iOS
226,2024-06-28,compra,iOS
226,2024-03-16,compra,Web
227,2023-05-01,login,Android
227,2023-08-10,login,Android
227,2024-01-21,login,Android
227,2023-07-29,login,Web
227,2024-03-21,compra,iOS
228,2023-07-17,login,iOS
228,2023-12-24,login,iOS
228,2023-12-27,login,Web
229,2023-01-09,login,Web
229,2023-07-11,login,iOS
229,2024-01-28,login,iOS
229,2023-12-09,login,Web
230,2023-06-16,login,iOS
230,2023-06-09,compra,iOS
230,2023-09-12,login,Android
230,2023-01-16,login,Android
230,2023-06-28,login,Web
230,2023-04-30,cancelacion,iOS
230,2023-01-09,compra,Android
231,2023-12-16,login,Web
231,2023-09-11,login,Web
231,2023-06-11,login,Web
232,2024-03-10,compra,Web
232,2024-03-31,login,Web
233,2023-11-16,login,Web
233,2024-01-05,compra,Web
233,2024-02-14,compra,iOS
233,2024-01-24,compra,Android
234,2023-07-27,login,iOS
234,2023-06-20,compra,Web
234,2024-02-29,compra,Android
234,2024-08-08,login,Android
234,2024-08-15,login,Web
234,2023-11-11,compra,Web
234,2024-02-05,login,Android
234,2024-03-18,compra,Web
234,2024-08-08,cancelacion,Web
234,2024-07-12,compra,Android
235,2024-01-15,compra,Android
235,2024-03-15,compra,Android
235,2024-02-13,login,iOS
235,2023-08-18,login,iOS
235,2023-09-11,cancelacion,Android
235,2023-01-04,login,Web
236,2023-01-28,login,iOS
236,2023-03-09,compra,iOS
236,2023-07-05,compra,Android
236,2023-01-11,login,Android
236,2024-06-19,login,Android
236,2023-08-03,login,Web
237,2023-09-06,login,Web
237,2023-05-06,login,Android
237,2023-04-05,login,Android
237,2023-03-09,login,Web
238,2024-04-19,compra,Web
238,2024-04-18,compra,Web
238,2024-08-19,login,Web
238,2024-07-29,login,Android
238,2023-05-22,login,Android
238,2023-06-16,login,Android
238,2023-02-20,login,Web
239,2023-06-25,compra,iOS
239,2024-08-10,compra,Android
239,2024-05-10,login,Web
239,2023-02-14,compra,Android
239,2024-02-13,login,Android
239,2024-08-12,compra,iOS
240,2024-02-02,compra,Web
240,2024-06-20,compra,Android
240,2024-08-10,compra,iOS
240,2023-07-11,login,Android
240,2023-01-03,compra,iOS
240,2023-01-30,compra,Android
241,2023-11-14,login,iOS
241,2024-08-14,login,Web
241,2024-02-29,compra,iOS
241,2024-04-30,login,iOS
242,2023-08-05,login,iOS
242,2023-10-31,compra,iOS
243,2024-04-04,compra,iOS
243,2023-02-25,compra,Web
243,2023-11-10,compra,Android
243,2023-03-12,login,iOS
244,2023-07-06,compra,Web
244,2023-03-16,compra,Android
244,2023-01-05,login,iOS
244,2024-02-09,compra,Android
245,2023-02-05,login,iOS
245,2024-05-26,login,Android
245,2024-06-26,compra,Web
245,2023-08-17,compra,Android
245,2023-07-30,login,Android
245,2023-09-24,compra,Android
246,2023-07-08,compra,iOS
246,2023-05-26,compra,Web
246,2023-10-09,login,iOS
246,2023-10-08,compra,Web
246,2023-06-02,login,iOS
247,2024-05-21,compra,Web
247,2023-01-03,login,iOS
247,2024-03-09,cancelacion,iOS
247,2024-01-20,login,iOS
247,2024-02-14,compra,iOS
247,2023-01-29,login,Android
248,2023-09-21,cancelacion,iOS
248,2023-11-03,login,Android
248,2023-06-27,compra,iOS
248,2023-01-21,cancelacion,Android
249,2023-06-28,compra,Android
249,2024-06-03,login,Web
250,2023-11-27,cancelacion,Web
250,2023-01-16,login,Android
250,2024-03-09,compra,iOS
250,2024-06-08,login,Android
250,2023-05-15,login,Web
250,2023-08-11,compra,iOS
250,2023-09-24,compra,iOS
250,2023-11-17,login,Android
250,2024-01-13,login,Android
251,2023-05-31,cancelacion,iOS
251,2024-03-13,login,Android
251,2023-06-06,compra,iOS
251,2023-07-16,login,Android
251,2023-08-12,login,Android
252,2024-03-09,login,Web
252,2023-12-16,login,iOS
252,2024-07-19,login,Android
252,2024-04-25,login,Web
253,2023-05-07,login,iOS
253,2023-01-21,compra,iOS
254,2024-04-17,login,iOS
254,2023-09-18,login,Web
254,2023-11-01,login,Web
254,2024-04-30,login,Web
254,2023-05-06,login,iOS
254,2024-01-07,login,iOS
254,2024-04-04,login,Android
255,2023-01-09,login,Android
255,2024-05-10,login,Web
255,2023-11-25,login,iOS
255,2023-09-06,compra,Android
256,2023-08-10,login,iOS
256,2023-03-28,login,Web
256,2023-03-23,compra,iOS
256,2023-10-26,login,iOS
257,2024-05-31,cancelacion,Android
257,2023-12-22,login,iOS
257,2024-02-01,login,iOS
257,2023-11-03,compra,Web
257,2023-06-17,compra,Android
257,2024-08-05,login,iOS
258,2023-11-10,compra,iOS
258,2023-04-21,login,iOS
258,2023-04-17,login,iOS
258,2024-04-01,login,iOS
258,2023-04-05,compra,iOS
258,2023-11-20,cancelacion,iOS
259,2023-03-12,login,Android
259,2023-06-11,compra,Web
259,2023-09-18,login,iOS
259,2023-08-25,login,Web
260,2023-10-17,compra,iOS
260,2023-05-25,compra,Android
260,2024-07-30,compra,Android
260,2023-07-11,compra,iOS
260,2024-01-23,compra,iOS
260,2023-08-30,login,Web
260,2023-10-31,login,iOS
261,2023-01-25,compra,Web
261,2023-04-12,compra,iOS
261,2024-05-29,login,Android
261,2024-07-20,compra,Web
261,2024-07-10,login,Web
261,2024-06-03,login,Web
261,2024-04-11,login,iOS
261,2023-01-06,login,Web
262,2024-07-20,login,Web
263,2023-07-19,login,iOS
263,2024-08-01,login,Web
263,2024-08-20,login,Android
263,2023-07-29,cancelacion,iOS
263,2024-04-20,login,iOS
263,2023-02-03,compra,Web
264,2023-10-26,login,Web
264,2024-02-25,login,Web
264,2024-06-12,login,iOS
264,2023-11-05,login,Android
264,2023-03-17,login,iOS
264,2023-09-26,login,Web
265,2024-06-09,login,iOS
265,2023-12-03,login,iOS
265,2024-01-08,login,iOS
266,2024-07-03,compra,Android
266,2023-11-07,compra,Web
266,2023-03-19,login,iOS
266,2024-04-03,login,Android
267,2024-08-21,cancelacion,Android
267,2024-03-22,login,iOS
267,2023-08-31,login,Web
267,2024-01-19,login,Web
267,2023-03-08,compra,Web
268,2024-05-26,login,Web
268,2023-09-06,login,Android
268,2024-08-19,login,Web
268,2023-07-18,login,Android
269,2023-02-01,login,iOS
269,2023-12-02,compra,iOS
269,2023-06-30,login,Web
269,2023-03-24,compra,Android
269,2024-01-10,login,Android
269,2023-08-22,login,Web
269,2024-04-10,login,Web
269,2023-09-16,login,iOS
270,2024-03-12,compra,Android
270,2023-04-15,login,Android
270,2023-12-25,compra,Android
270,2023-11-26,login,iOS
270,2024-01-30,login,Android
270,2023-12-07,compra,iOS
270,2023-11-27,login,Web
271,2024-07-31,login,Android
271,2023-03-22,compra,Android
271,2023-01-07,login,Web
271,2023-05-18,compra,Web
271,2024-01-29,login,Android
271,2023-10-21,login,Android
271,2023-07-22,login,iOS
271,2024-07-31,compra,Web
271,2023-07-28,login,Web
271,2024-04-04,compra,Web
272,2023-08-14,login,Web
272,2024-06-14,login,iOS
272,2023-09-17,cancelacion,iOS
272,2024-02-11,login,Web
272,2024-05-21,login,Web
272,2023-03-15,login,Android
273,2024-04-16,login,Web
273,2023-04-11,login,Android
273,2024-08-01,login,iOS
273,2023-08-25,login,Android
273,2023-01-06,compra,Web
273,2024-08-07,login,Android
274,2024-08-01,login,Android
274,2023-09-13,login,Android
274,2024-06-27,login,Android
274,2024-07-29,login,Web
274,2023-10-03,login,iOS
274,2024-01-28,login,Android
275,2023-09-08,compra,iOS
275,2023-11-29,compra,iOS
275,2023-11-19,compra,Web
275,2023-03-10,compra,Android
275,2023-10-08,login,iOS
275,2023-11-22,login,Web
275,2024-03-16,compra,Web
276,2023-07-29,login,iOS
276,2024-08-13,login,iOS
276,2024-04-30,login,Android
276,2023-05-09,login,Web
276,2024-04-22,login,Android
276,2024-04-06,login,Web
277,2023-10-11,login,Android
277,2024-05-03,login,iOS
277,2023-03-20,compra,Android
277,2023-05-29,compra,Web
277,2023-03-03,compra,Web
278,2023-06-07,compra,Web
278,2023-02-19,login,Web
278,2024-06-10,login,iOS
278,2023-07-04,login,iOS
278,2023-06-28,login,iOS
278,2023-09-04,login,Web
279,2023-12-21,compra,Android
279,2024-08-03,login,Android
280,2023-09-08,cancelacion,Android
280,2024-01-12,login,Android
280,2023-07-14,compra,Web
280,2024-01-21,compra,iOS
281,2023-10-14,compra,iOS
281,2024-04-14,login,Android
281,2023-04-02,login,iOS
281,2024-04-18,login,iOS
281,2023-09-19,login,Web
281,2023-10-18,login,iOS
282,2023-01-26,compra,Android
282,2023-04-04,login,Android
282,2024-07-10,login,Android
283,2023-10-15,compra,Web
283,2024-08-19,compra,Android
283,2024-07-23,login,Android
283,2023-03-05,cancelacion,Web
283,2024-04-06,login,Android
283,2023-09-05,compra,Web
284,2023-12-26,login,iOS
284,2023-02-16,compra,Web
284,2024-03-31,login,Android
285,2024-06-15,compra,iOS
285,2023-07-12,login,Web
285,2024-03-05,login,Android
285,2023-07-12,login,Web
286,2023-04-09,login,Android
286,2024-01-14,compra,iOS
287,2023-03-27,login,Android
287,2023-07-07,login,Web
287,2023-11-18,login,Android
287,2023-07-30,compra,Web
288,2023-11-24,compra,Android
288,2023-05-04,login,iOS
288,2024-07-04,compra,iOS
289,2024-07-13,login,Android
289,2023-09-15,compra,Android
289,2024-07-09,login,Web
289,2024-01-19,compra,Android
290,2023-04-05,compra,Android
290,2024-04-03,compra,iOS
290,2024-03-24,login,Web
290,2023-08-28,compra,Android
290,2024-04-02,login,Android
290,2023-03-09,compra,Web
290,2024-03-06,login,Web
290,2023-02-26,login,iOS
290,2023-10-17,cancelacion,iOS
291,2023-05-12,login,Android
291,2023-04-29,compra,Web
291,2024-02-04,compra,Web
291,2024-05-09,login,Web
291,2023-06-12,login,Android
291,2023-05-19,login,iOS
291,2023-02-19,compra,iOS
292,2024-03-22,compra,iOS
292,2023-06-02,login,Web
292,2024-06-19,login,Android
293,2023-09-29,login,iOS
293,2023-03-16,cancelacion,iOS
293,2023-11-12,login,Android
293,2024-07-11,compra,Web
293,2024-02-06,login,Android
293,2023-02-11,login,iOS
293,2023-04-19,login,iOS
294,2023-09-10,login,iOS
294,2023-10-20,login,Web
294,2023-07-16,login,iOS
295,2024-03-11,login,iOS
295,2024-07-09,login,iOS
295,2024-04-18,compra,Android
296,2024-04-12,login,Android
296,2023-12-13,compra,iOS
296,2023-10-13,login,Web
296,2023-05-22,login,Web
296,2023-09-23,cancelacion,Web
296,2024-03-23,login,iOS
296,2023-12-04,login,iOS
296,2023-06-11,login,iOS
297,2023-03-28,compra,Android
297,2024-02-04,login,iOS
297,2023-10-07,compra,iOS
298,2023-01-28,compra,iOS
298,2023-07-27,login,iOS
298,2023-06-15,login,iOS
298,2023-01-10,login,Web
298,2023-12-16,login,Web
299,2024-05-01,login,iOS
299,2024-03-04,compra,iOS
299,2023-10-23,compra,Android
299,2023-03-16,compra,Android
299,2024-05-02,login,Web
299,2023-10-13,login,iOS
300,2023-12-16,compra,iOS
300,2023-05-23,login,Android
300,2023-08-06,login,iOS
300,2023-08-04,compra,Android
301,2023-07-07,login,Web
301,2023-05-01,login,Web
301,2024-03-01,login,iOS
301,2023-11-07,compra,Android
301,2024-01-16,login,Android
302,2023-05-01,login,Web
302,2024-03-01,compra,iOS
302,2024-02-24,login,Web
302,2023-08-03,cancelacion,iOS
302,2023-04-07,compra,iOS
302,2024-08-18,compra,Web
303,2023-11-21,compra,Web
303,2023-05-05,cancelacion,Web
303,2023-11-18,compra,iOS
303,2024-06-23,compra,Web
303,2024-06-14,login,Web
303,2024-06-13,compra,iOS
303,2024-02-13,compra,iOS
304,2024-05-24,login,Android
304,2023-08-03,compra,Web
304,2023-04-07,compra,Web
305,2023-11-17,login,Web
305,2024-05-12,compra,Android
305,2023-10-05,compra,Web
305,2023-03-17,login,Web
305,2024-06-29,compra,Web
305,2023-01-29,login,iOS
306,2023-08-25,login,Web
306,2023-03-11,login,Web
307,2023-08-31,login,iOS
307,2024-08-09,login,Android
307,2024-07-02,login,Web
307,2023-10-12,login,Android
307,2023-09-02,compra,Android
307,2024-08-15,login,Web
308,2024-02-11,compra,iOS
308,2024-03-27,login,Android
308,2024-05-28,login,Web
309,2023-06-04,login,Android
309,2024-03-21,login,Android
309,2024-07-05,login,iOS
309,2024-04-13,compra,iOS
309,2024-04-10,compra,iOS
309,2024-03-01,compra,Android
310,2024-07-15,login,Android
310,2023-12-13,login,Web
310,2023-04-20,login,Android
310,2024-06-25,compra,Web
310,2024-01-24,login,Web
310,2023-11-02,login,Android
311,2023-11-18,login,iOS
311,2024-07-13,login,iOS
312,2024-07-12,login,iOS
312,2023-08-31,login,iOS
312,2023-03-14,login,Android
313,2023-01-28,compra,Android
313,2023-07-30,compra,iOS
313,2023-01-22,compra,iOS
313,2024-07-10,login,Android
313,2024-01-25,login,iOS
313,2024-08-09,login,Web
313,2023-02-16,login,iOS
314,2023-10-05,login,Android
314,2023-12-21,compra,Android
315,2023-06-17,login,Android
315,2023-07-23,compra,iOS
315,2024-06-01,login,Web
315,2023-04-28,login,Web
315,2024-03-02,compra,iOS
315,2023-12-25,login,iOS
315,2024-08-03,compra,Web
315,2024-03-21,login,Android
315,2024-07-05,compra,Web
315,2023-06-22,compra,Android
315,2023-06-20,login,iOS
316,2024-04-02,login,iOS
316,2023-04-30,login,Android
316,2024-08-04,compra,Web
316,2023-06-11,compra,Web
316,2024-08-09,login,Web
316,2023-12-02,compra,Android
316,2024-01-21,compra,iOS
316,2024-01-30,compra,Android
316,2024-03-14,compra,Web
316,2023-01-29,cancelacion,iOS
317,2023-06-09,compra,iOS
317,2023-09-01,login,Android
317,2023-10-26,login,iOS
317,2023-09-05,compra,Android
318,2024-01-02,cancelacion,Web
318,2023-08-03,login,Web
318,2024-05-18,compra,Android
319,2024-01-08,login,iOS
319,2024-01-14,login,Android
319,2023-07-28,compra,iOS
319,2023-10-10,login,Web
319,2023-09-07,login,Web
320,2023-10-13,compra,Web
320,2024-01-18,login,iOS
320,2024-05-17,compra,Web
320,2023-01-10,compra,iOS
320,2023-01-13,login,iOS
321,2024-05-17,compra,iOS
321,2024-02-29,login,Android
321,2023-03-04,compra,Android
321,2024-04-20,login,Web
321,2024-05-11,login,Web
321,2024-03-21,compra,Web
321,2023-04-30,login,Web
321,2023-12-22,login,Android
321,2023-09-04,login,iOS
322,2024-04-01,compra,iOS
322,2023-01-19,compra,iOS
322,2024-03-25,login,Web
322,2023-01-19,login,Web
322,2023-04-19,login,Web
322,2023-12-24,login,Web
323,2023-07-17,compra,Web
323,2023-10-11,login,Web
323,2024-06-20,compra,Android
323,2023-06-07,compra,Web
323,2023-01-11,login,iOS
323,2024-01-23,compra,Web
323,2023-11-01,login,Android
323,2024-04-27,compra,Web
324,2023-10-31,login,iOS
324,2024-01-22,login,iOS
324,2023-09-08,compra,iOS
324,2023-04-22,login,iOS
324,2023-10-01,compra,iOS
324,2023-10-05,login,iOS
324,2023-03-21,login,iOS
324,2023-01-08,cancelacion,iOS
325,2024-02-03,login,iOS
325,2024-04-23,cancelacion,Web
325,2023-02-21,compra,Android
325,2023-03-24,compra,Web
325,2024-08-20,compra,Web
325,2023-07-30,login,Android
325,2024-03-21,login,iOS
325,2024-03-13,cancelacion,Web
326,2023-12-21,login,Web
326,2024-06-23,compra,iOS
326,2024-08-02,login,Web
326,2024-04-25,login,Web
326,2024-05-14,login,Web
327,2024-04-10,compra,iOS
327,2023-04-23,compra,Web
327,2023-08-07,login,iOS
327,2023-08-02,login,Android
327,2024-05-28,login,Web
328,2023-07-10,compra,Android
329,2024-03-31,compra,iOS
329,2024-05-19,compra,iOS
329,2023-11-02,cancelacion,iOS
329,2023-07-19,compra,Web
330,2023-04-27,login,Android
330,2023-06-08,login,iOS
330,2024-03-18,compra,Web
330,2023-09-17,login,Web
330,2023-07-22,login,Android
330,2023-12-15,compra,Web
331,2023-10-03,login,iOS
331,2023-05-15,login,iOS
331,2024-04-17,login,iOS
332,2023-06-04,compra,Android
